date,amihud,avgPrice,cpqs,highPrice,ln_voli,lowPrice,orders,r100,r100yr,retd,retm,stdy,typeID,volume
2012-07-31,9.789900484064043e-13,522.2612806451613,0.05161187189536048,535.7599935483872,24.1127875269298,508.7274161290323,594.4193548387096,0.13042306655887892,-0.17604790419161664,-0.025923465478490785,0.07942319897107586,3.258401390602231,16273.0,59818762.32258064
2012-08-31,9.789900484064043e-13,406.1306451612903,0.046222768824084284,416.4122516129033,23.9095519007395,397.75515806451614,687.0322580645161,0.13042306655887892,-0.17604790419161664,-0.013452499970524803,-0.22236118163003038,3.258401390602231,16273.0,61288684.451612905
2012-09-30,9.789900484064041e-13,354.83066333333335,0.05417912801080183,364.4523233333333,23.867132632637137,345.3533233333334,621.4,0.13042306655887892,-0.17604790419161667,-0.0024004687199982795,-0.12631398895688783,3.258401390602231,16273.0,67351741.3
2012-10-31,9.789900484064043e-13,316.2057999999999,0.051460371762281194,323.76386774193554,23.876350424704373,307.4757967741936,597.1612903225806,0.13042306655887892,-0.17604790419161664,-0.020168627055920877,-0.10885435596373094,3.258401390602231,16273.0,76593340.16129032
2012-11-30,9.789900484064041e-13,307.53933,0.039352258213182785,313.12332999999995,23.716721371957192,300.97966333333335,616.9666666666667,0.13042306655887892,-0.17604790419161667,-0.007361125537484958,-0.02740768828402229,3.258401390602231,16273.0,67789425.46666667
2012-12-31,9.789900484064043e-13,383.19548064516124,0.05705523049267535,393.3170903225806,23.913984060714156,371.9641838709678,600.6129032258065,0.13042306655887892,-0.17604790419161664,-0.033417359703208825,0.24600479764705607,3.258401390602231,16273.0,68296453.12903225
2013-01-31,6.186432117994966e-13,365.4264483870968,0.05175256275505499,372.5632193548387,24.066631388966645,354.03547419354845,651.9354838709677,-0.029364879603993612,0.6408751566903113,-0.01655788927157891,-0.04637067281729912,2.542702934197555,16273.0,81443400.77419356
2013-02-28,6.186432117994964e-13,353.713207142857,0.02025359581040888,356.75356785714285,23.950783531836585,349.61820357142864,619.0714285714286,-0.029364879603993616,0.6408751566903115,0.00018344347075394118,-0.03205362199681816,2.542702934197556,16273.0,73492541.71428572
2013-03-31,6.186432117994966e-13,360.6329,0.03776188029623849,366.6270774193548,24.040919539649334,353.0654774193548,597.3548387096774,-0.029364879603993612,0.6408751566903113,-0.012383364294726367,0.019563003917883792,2.542702934197555,16273.0,80570278.67741935
2013-04-30,6.186432117994965e-13,391.3186633333333,0.06172635803130216,405.8263266666666,24.238883438694803,380.27766666666673,550.4333333333333,-0.029364879603993612,0.6408751566903114,-0.027183169702273465,0.08508864092359092,2.5427029341975556,16273.0,94768222.63333334
2013-05-31,6.186432117994966e-13,517.5406419354839,0.044255966215732065,529.7419322580644,24.47744507517952,507.08322580645154,621.9677419354839,-0.029364879603993612,0.6408751566903113,-0.008679453650430866,0.32255547825643105,2.542702934197555,16273.0,87298121.25806452
2013-06-30,6.186432117994965e-13,511.7669999999999,0.030159068206584663,521.9716599999999,24.25188878202962,506.36333,574.5666666666667,-0.029364879603993612,0.6408751566903114,-0.00859769466078456,-0.011155919878856113,2.5427029341975556,16273.0,69652482.26666667
2013-07-31,6.186432117994966e-13,518.7458064516129,0.017272927597014914,525.5786999999999,24.009205019483808,516.6141870967741,504.06451612903226,-0.029364879603993612,0.6408751566903113,0.0001645555082916023,0.013636687108807388,2.542702934197555,16273.0,53247855.80645161
2013-08-31,6.186432117994966e-13,576.1003129032259,0.027402912762054994,585.9590322580644,24.217505133075658,570.1045096774194,599.9032258064516,-0.029364879603993612,0.6408751566903113,-0.000886713282893871,0.11056379779517878,2.542702934197555,16273.0,60155089.06451613
2013-09-30,6.186432117994965e-13,634.5743333333335,0.02741348527483832,646.86333,24.221293624919383,629.1469933333334,556.9,-0.029364879603993612,0.6408751566903114,-0.004518285126686032,0.10149971996271079,2.5427029341975556,16273.0,54069798.3
2013-10-31,6.186432117994966e-13,640.9054806451612,0.02403031689866574,649.7699935483871,24.325855714214807,634.3319290322579,523.2903225806451,-0.029364879603993612,0.6408751566903113,-0.006387503690248581,0.009976998720655939,2.542702934197555,16273.0,60023174.258064516
2013-11-30,6.186432117994965e-13,544.2283266666667,0.020399202293508324,548.94,24.128112071716455,538.0069966666667,542.8333333333334,-0.029364879603993612,0.6408751566903114,-0.010374546299077787,-0.15084463606267717,2.5427029341975556,16273.0,57828618.0
2013-12-31,6.186432117994966e-13,537.0045161290323,0.02404416892183552,544.6235419354839,24.04990190848229,531.3835451612904,561.483870967742,-0.029364879603993612,0.6408751566903113,-0.00039253880952727996,-0.01327349236280928,2.542702934197555,16273.0,53860131.29032258
2014-01-31,8.691682559613862e-13,583.377735483871,0.027146874018398062,593.9999903225805,24.183445430578292,578.0745096774192,632.516129032258,0.3421917992081072,-0.5174675819984743,-0.0013387917353846442,0.0863553619420514,2.0192815518407348,16273.0,55712551.161290325
2014-02-28,8.691682559613862e-13,584.1282107142857,0.023249607005934626,591.7210714285715,24.184328525636182,578.1289285714286,641.6071428571429,0.3421917992081072,-0.5174675819984743,-0.0008578083568318137,0.0012864310459024253,2.0192815518407348,16273.0,55798423.78571428
2014-03-31,8.691682559613862e-13,579.9938677419354,0.023068323858779664,587.4045161290322,24.171099514201888,573.9428967741936,581.6129032258065,0.3421917992081072,-0.5174675819984743,-0.005220907341246361,-0.007077800552201863,2.0192815518407348,16273.0,55040271.77419355
2014-04-30,8.691682559613862e-13,557.4979933333332,0.017289700503168425,563.0819899999999,23.92523746801057,553.4199966666667,466.6666666666667,0.3421917992081072,-0.5174675819984743,-5.370109518558023e-05,-0.03878640044279169,2.0192815518407348,16273.0,47678928.93333333
